stn,wban,year,mo,da,temp,count_temp,dewp,count_dewp,slp,count_slp,stp,count_stp,visib,count_visib,wdsp,count_wdsp,mxpsd,gust,max,min,prcp,sndp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
722103,12895,2013,01,27,60.7,24,53.1,24,1024.7,20,1023.7,24,7.3,24,2.4,24,8.0,999.9,75.9,46.4,0.0,0.0,1,0,0,0,0,1
970280,99999,2013,04,05,79.6,7,77.0,7,1006.8,7,1006.2,7,6.9,7,1.5,7,2.9,999.9,86.7,74.8,1.57,0.0,0,1,0,0,1,1
966150,99999,2013,11,09,81.5,8,75.1,8,1009.0,8,1007.6,8,4.7,8,5.3,8,8.9,999.9,88.9,76.1,0.0,0.0,0,1,0,0,1,1
647500,99999,2013,08,16,77.3,5,71.3,5,1010.4,5,969.6,5,8.3,5,4.4,5,8.0,999.9,82.4,71.6,0.0,0.0,0,0,0,0,1,1
670200,99999,2013,12,13,81.1,5,75.7,5,1010.4,5,1007.7,5,18.6,5,3.2,5,6.0,999.9,92.5,75.4,1.26,0.0,0,0,0,0,0,1
489070,99999,2013,05,04,85.0,4,77.7,4,1008.7,4,1008.4,4,12.4,4,5.8,4,11.7,999.9,91.6,79.9,0.0,0.0,0,0,0,0,0,1
722029,12888,2013,01,04,71.7,24,66.4,24,1020.9,16,1020.6,24,7.6,24,1.7,24,8.9,999.9,81.0,60.8,0.01,0.0,1,0,0,0,0,1
722480,13957,2013,05,21,80.8,24,70.2,24,1009.1,22,1000.1,24,9.9,24,11.5,24,31.1,42.0,88.0,69.8,0.0,0.0,0,1,0,0,1,1
783100,99999,2013,10,12,80.5,8,73.9,8,1014.6,8,1013.6,8,5.4,8,7.3,8,9.7,999.9,87.4,75.2,0.0,0.0,0,0,0,0,0,1
315320,99999,2013,05,24,45.5,8,43.8,8,1009.8,8,977.2,8,31.1,8,2.7,8,5.8,999.9,54.0,33.8,0.35,0.0,0,1,0,0,0,1
723540,13919,2013,06,01,70.5,24,61.8,24,1012.3,14,965.3,19,8.3,24,10.6,24,999.9,76.0,82.4,60.8,6.12,0.0,1,1,1,0,1,1
962530,99999,2013,11,03,78.1,7,74.3,7,1008.8,7,1006.7,7,3.3,7,4.4,7,12.0,999.9,88.9,73.6,2.56,0.0,0,1,0,0,1,1
012450,99999,2013,09,27,39.6,24,33.0,24,1018.7,24,948.0,24,16.3,4,3.7,24,7.8,999.9,46.9,34.0,0.01,0.0,0,1,0,0,0,1
984440,99999,2013,07,09,82.8,8,76.8,8,1007.5,8,1005.6,8,9.2,8,2.7,8,5.8,999.9,94.1,75.2,1.34,0.0,0,0,0,0,0,1
670090,99999,2013,01,28,83.2,8,75.2,8,1010.6,5,998.4,6,15.7,8,0.8,8,6.0,999.9,93.2,74.3,0.35,0.0,0,0,0,0,1,1
788580,99999,2013,06,08,81.6,17,73.8,17,1016.7,5,1011.1,5,11.2,17,8.0,17,12.0,999.9,85.6,75.6,0.09,0.0,0,1,0,0,0,1
722103,12895,2013,07,18,77.5,24,72.1,24,1019.4,18,1018.6,24,9.7,24,4.4,24,11.1,999.9,84.9,73.0,0.93,0.0,0,1,0,0,0,1
649100,99999,2013,06,04,77.2,24,74.9,24,1013.7,7,1012.8,7,6.0,24,1.6,24,9.9,999.9,82.4,74.3,1.57,0.0,0,1,0,0,1,1
722115,12871,2013,07,09,83.0,24,71.0,24,1019.7,24,1018.8,24,10.0,24,5.4,24,12.0,17.1,93.0,73.9,0.26,0.0,0,0,0,0,0,1
911820,22521,2013,09,12,79.7,24,67.8,24,1016.0,23,1015.6,24,9.9,24,5.7,24,12.0,21.0,88.0,73.9,0.01,0.0,0,1,0,0,0,1
651010,99999,2013,05,13,79.6,4,72.4,4,1012.0,4,973.1,4,7.0,4,4.0,4,7.0,999.9,88.7,69.8,0.55,0.0,0,0,0,0,0,1
612570,99999,2013,09,06,78.4,8,73.6,8,1010.1,8,1004.6,8,6.2,8,4.0,8,6.0,999.9,89.1,70.7,2.68,0.0,0,1,0,0,1,1
385990,99999,2013,01,19,28.1,8,23.5,8,1026.2,8,972.6,8,1.2,8,10.9,8,19.4,999.9,33.3,22.8,0.0,0.0,0,0,0,0,0,1
723530,13967,2013,05,31,77.7,24,69.3,24,1003.8,22,958.9,24,10.0,24,14.6,24,27.0,35.9,88.0,68.0,0.0,0.0,0,1,0,0,1,1
284810,99999,2013,07,24,70.7,8,61.8,8,1008.3,8,999.3,8,14.6,8,2.2,8,5.8,999.9,83.8,60.8,0.0,0.0,0,0,0,0,1,1
722103,12895,2013,10,19,79.3,24,70.1,24,1013.8,23,1012.9,24,9.4,24,6.3,24,13.0,999.9,88.0,66.0,0.0,0.0,0,0,0,0,0,1
644010,99999,2013,01,04,79.7,16,73.9,16,1012.5,7,975.3,7,7.0,16,0.8,16,4.1,999.9,84.6,72.5,0.75,0.0,0,1,0,0,0,1
971820,99999,2013,12,04,81.1,8,76.8,8,1007.9,8,1007.6,8,10.9,8,13.5,8,999.9,999.9,89.6,76.3,1.3,0.0,0,1,0,0,0,1
722110,12842,2013,07,08,84.1,24,72.3,24,1020.0,23,1019.6,24,10.0,24,3.9,24,15.9,999.9,93.0,77.0,0.03,0.0,0,1,0,0,1,1
722103,12895,2013,05,19,77.3,24,67.7,24,1018.3,23,1017.5,24,9.7,24,6.5,24,13.0,999.9,84.9,66.9,0.0,0.0,0,1,0,0,0,1
788580,99999,2013,05,16,82.3,16,72.5,16,1015.7,4,1010.1,4,10.0,16,9.5,15,14.0,999.9,86.0,75.7,0.0,0.0,0,0,0,0,0,1
780160,13601,2013,06,20,78.1,24,71.3,24,1023.7,7,1023.3,7,7.5,24,9.7,24,15.0,999.9,82.4,75.0,0.0,0.0,0,0,0,0,0,1
644580,99999,2013,06,03,74.1,16,70.5,16,1009.9,8,971.3,8,6.2,16,2.9,16,6.0,999.9,77.4,69.3,0.16,0.0,0,1,0,0,1,1
011670,99999,2013,05,13,46.1,8,37.8,8,1004.8,8,1004.3,8,40.4,8,5.8,8,7.8,999.9,50.4,44.1,0.0,0.0,0,1,0,0,0,1
722116,12873,2013,10,08,80.8,24,73.7,24,1011.1,21,1010.8,24,10.0,24,7.5,24,12.0,15.0,87.1,75.0,0.35,0.0,0,1,0,0,0,1
723540,13919,2013,05,19,74.0,24,66.6,24,1005.3,17,959.6,24,9.3,24,14.4,24,24.1,34.0,84.7,63.7,0.48,0.0,0,1,1,1,1,1
788660,99999,2013,11,20,80.5,24,71.6,24,1013.9,8,1013.4,8,12.0,24,6.3,24,999.9,999.9,86.0,75.2,0.0,0.0,0,1,0,0,0,1
780160,13601,2013,07,15,80.9,24,70.9,24,1024.1,7,1023.7,7,7.6,24,6.1,24,999.9,999.9,85.5,75.7,0.0,0.0,0,0,0,0,1,1
655600,99999,2013,10,27,76.7,12,73.4,12,1012.1,7,981.1,7,5.9,12,0.0,7,999.9,999.9,90.5,72.5,0.0,0.0,0,0,0,0,0,1
401000,99999,2013,03,28,64.0,24,55.1,24,1017.3,8,1014.1,8,4.9,24,6.1,24,13.0,999.9,72.3,58.6,0.04,0.0,0,0,0,0,0,1
616980,99999,2013,07,03,87.8,12,74.7,12,1012.9,6,1011.8,6,6.3,12,3.2,12,4.1,999.9,97.9,78.4,0.01,0.0,0,0,0,0,1,1
788660,99999,2013,04,27,80.1,24,69.7,24,1015.0,8,1014.5,8,11.9,24,7.6,24,8.9,20.0,85.5,76.3,0.0,0.0,0,1,0,0,0,1
644540,99999,2013,04,14,83.5,4,72.3,4,1007.1,4,965.8,4,6.2,4,1.5,4,6.0,999.9,95.9,73.4,0.0,0.0,0,0,0,0,0,1
431980,99999,2013,03,15,78.7,8,61.0,8,1009.9,8,928.6,8,2.5,8,3.1,8,8.0,999.9,95.7,65.5,0.0,0.0,0,0,0,0,0,1
655450,99999,2013,07,13,77.0,12,71.5,12,1013.7,8,971.9,8,4.9,12,2.2,12,4.1,999.9,86.4,68.4,0.75,0.0,0,1,0,0,1,1
639710,99999,2013,11,26,78.5,19,73.2,19,1011.7,8,998.8,8,11.4,19,9.8,19,14.0,999.9,86.4,70.7,0.04,0.0,0,0,0,0,1,1
655220,99999,2013,04,06,83.9,8,67.3,8,1010.0,8,977.8,8,9.3,8,6.2,8,9.9,999.9,94.6,73.0,0.0,0.0,0,0,0,0,1,1
960910,99999,2013,06,29,82.0,7,77.1,7,1010.6,7,1008.3,7,1.7,7,2.2,7,5.1,999.9,89.1,76.5,0.0,0.0,0,0,0,0,0,1
722110,12842,2013,10,08,81.6,24,73.8,24,1011.1,21,1010.7,24,10.0,24,7.5,24,13.0,19.0,86.0,75.0,0.58,0.0,0,0,0,0,0,1
010980,99999,2013,09,15,55.0,24,49.7,24,1010.8,24,1009.0,24,16.3,8,11.8,24,21.4,999.9,59.4,50.0,0.0,0.0,0,0,0,0,0,1
655050,99999,2013,04,22,86.3,7,69.4,7,1007.1,7,974.1,6,8.0,7,8.4,7,16.9,999.9,95.0,73.2,0.35,0.0,0,0,0,0,1,1
030050,99999,2013,03,01,38.7,24,34.7,24,1029.9,24,1019.6,24,12.3,24,13.0,24,27.0,999.9,44.1,32.7,0.0,0.0,0,1,0,0,0,1
780160,13601,2013,06,27,79.2,24,69.0,24,1021.5,6,1021.1,6,7.5,24,7.9,24,9.9,999.9,82.6,75.2,0.0,0.0,0,0,0,0,0,1
653190,99999,2013,07,19,78.4,4,74.1,4,1011.6,4,964.2,4,5.9,4,3.1,4,4.1,999.9,85.1,73.8,1.1,0.0,0,0,0,0,1,1
037970,35047,2013,08,08,63.0,24,54.3,24,1018.1,7,1012.2,7,8.5,19,6.2,24,12.0,999.9,70.2,56.1,0.0,0.0,0,1,0,0,0,1
723306,13825,2013,03,18,64.7,24,57.5,24,1009.7,18,1001.5,24,9.8,24,8.2,24,45.1,54.0,75.2,55.4,0.25,0.0,0,1,0,0,1,1
722110,12842,2013,06,25,80.3,24,72.2,24,1019.4,22,1019.3,24,9.8,24,4.1,24,8.0,999.9,90.0,73.9,0.06,0.0,0,1,0,0,1,1
722505,12904,2013,09,10,79.1,24,74.2,24,1013.1,21,1011.7,24,9.7,24,6.1,24,17.1,24.1,88.0,73.0,0.06,0.0,0,1,0,0,0,1
967390,99999,2013,09,06,80.2,8,74.1,8,1011.2,8,1005.6,8,3.1,8,2.9,8,7.0,999.9,89.2,74.3,0.0,0.0,0,0,0,0,0,1
313690,99999,2013,04,22,33.7,24,25.7,24,1010.0,5,1001.6,5,6.3,24,4.5,24,9.7,999.9,45.0,23.0,0.0,45.7,1,0,0,0,0,1
800220,99999,2013,05,21,82.4,24,78.6,24,1008.9,6,1008.7,6,6.3,24,2.5,24,7.0,999.9,89.2,80.4,0.02,0.0,0,1,0,0,1,1
723066,13713,2013,06,26,76.1,24,72.2,24,1016.1,20,1011.6,24,9.7,24,6.3,24,17.1,20.0,89.6,70.5,0.25,0.0,0,1,0,0,1,1
010880,99999,2013,06,08,46.3,24,43.0,24,1013.7,18,1009.0,18,5.2,6,13.5,24,19.4,999.9,50.2,41.4,0.0,0.0,1,0,0,0,0,1
224080,99999,2013,08,08,66.2,8,58.7,8,1013.2,8,999.2,8,23.1,8,3.4,8,7.8,999.9,74.1,58.8,0.35,0.0,0,1,0,0,0,1
972300,99999,2013,05,29,80.1,8,75.7,8,1010.3,8,1009.8,8,5.8,8,3.3,8,6.0,999.9,85.8,75.2,0.2,0.0,0,1,0,0,1,1
163600,99999,2013,02,12,54.6,24,48.8,24,1007.8,24,994.4,24,5.9,24,20.3,24,28.9,48.0,56.8,46.4,0.04,0.0,0,1,0,0,1,1
616980,99999,2013,08,06,81.8,11,75.5,11,1010.8,6,1009.6,6,5.6,11,2.5,11,6.0,999.9,91.4,77.0,0.28,0.0,0,0,0,0,0,1
724695,23036,2013,06,18,68.4,24,45.2,24,1012.9,23,828.0,24,21.9,24,7.7,24,18.1,22.9,86.0,53.6,0.07,0.0,0,1,0,0,1,1
788660,99999,2013,07,27,83.4,23,72.9,23,1017.6,6,1017.1,6,10.6,23,9.4,23,12.0,999.9,88.7,79.5,0.02,0.0,0,1,0,0,0,1
722310,12916,2013,07,06,78.1,24,72.4,24,1015.4,20,1014.5,24,9.9,24,5.3,24,15.9,18.1,84.0,73.0,0.17,0.0,0,1,0,0,1,1
489380,99999,2013,04,27,81.8,4,71.6,4,1008.0,4,975.2,4,3.6,4,2.4,4,3.9,999.9,91.0,73.6,0.16,0.0,0,0,0,0,0,1
315210,99999,2013,08,09,69.6,8,67.4,8,998.1,8,972.0,7,7.9,8,6.3,8,9.7,19.4,76.6,63.5,2.09,0.0,0,1,0,0,1,1
718780,99999,2013,08,04,59.5,24,49.6,24,1018.8,24,913.8,4,15.0,24,2.1,24,9.9,999.9,73.4,46.4,0.0,0.0,0,0,0,0,0,1
228020,99999,2013,03,25,21.5,8,14.0,8,1025.7,8,1023.3,8,28.7,8,1.2,8,5.8,999.9,37.0,4.5,0.0,20.9,0,0,0,0,0,1
719400,99999,2013,07,29,53.7,24,48.0,24,1020.6,24,941.0,4,23.3,24,6.4,24,14.0,22.9,64.0,43.5,0.12,0.0,0,1,0,0,0,1
788580,99999,2013,09,22,83.8,15,75.0,15,1014.1,5,1008.5,5,10.4,15,5.9,15,8.9,999.9,90.9,73.9,0.0,0.0,0,0,0,0,0,1
722589,03991,2013,10,12,79.2,24,70.2,24,1012.3,21,989.9,24,10.0,24,7.7,24,15.9,21.0,91.9,69.1,0.0,0.0,0,1,0,0,0,1
013100,99999,2013,09,20,51.6,24,46.6,24,1010.1,10,1008.7,10,6.2,14,10.3,24,19.4,999.9,57.7,47.5,0.0,0.0,0,1,0,0,0,1
381960,99999,2013,07,14,74.8,6,50.4,6,1003.5,6,914.2,6,12.4,6,2.3,6,3.9,999.9,84.6,64.4,0.0,0.0,0,0,0,0,0,1
671970,99999,2013,02,24,76.2,24,72.2,24,1008.7,8,1007.7,8,9.1,24,10.6,24,18.1,999.9,80.6,71.6,1.22,0.0,0,1,0,0,0,1
912180,41414,2013,08,15,79.8,24,74.9,24,1008.9,24,988.2,24,9.6,24,4.3,24,22.0,27.0,86.0,73.4,0.5,0.0,0,1,0,0,1,1
960150,99999,2013,10,12,81.6,7,76.5,7,1011.3,7,1010.6,7,5.1,7,2.0,7,9.9,999.9,89.6,71.1,0.0,0.0,0,0,0,0,0,1
649100,99999,2013,06,22,78.9,22,76.6,22,1013.2,8,1012.3,8,5.5,22,1.7,22,8.0,999.9,82.4,76.5,0.0,0.0,0,1,0,0,1,1
401000,99999,2013,01,12,55.7,24,32.1,24,1024.8,8,1021.6,8,5.8,24,4.1,24,7.0,999.9,65.1,50.0,0.0,0.0,0,0,0,0,0,1
969730,99999,2013,03,04,83.2,8,77.1,8,1009.2,8,1008.4,8,6.4,8,6.3,8,12.0,999.9,90.3,77.7,0.2,0.0,0,0,0,0,1,1
442540,99999,2013,07,28,63.2,8,55.8,8,999.9,8,891.7,8,12.4,6,1.0,8,1.9,999.9,79.9,53.1,0.02,0.0,0,1,0,0,0,1
972300,99999,2013,11,16,81.8,8,76.4,8,1008.3,8,1007.8,8,6.4,8,2.0,8,4.1,999.9,89.4,76.8,0.0,0.0,0,0,0,0,0,1
711290,99999,2013,06,13,62.9,24,56.1,24,1012.5,24,932.4,4,14.8,24,6.1,24,14.0,19.0,75.0,51.6,0.03,0.0,0,1,0,0,0,1
647500,99999,2013,05,23,85.8,9,68.0,9,1006.8,8,967.0,8,7.4,9,5.9,9,12.0,999.9,101.3,75.2,1.02,0.0,0,0,0,0,1,1
722925,93117,2013,11,22,61.7,12,53.3,12,1012.2,9,1005.6,9,10.0,12,5.7,12,14.0,999.9,64.0,59.0,0.04,0.0,0,1,0,0,1,1
649100,99999,2013,12,12,77.8,24,74.3,24,1012.5,7,1011.6,7,5.6,24,1.6,24,9.9,999.9,86.0,71.6,0.01,0.0,0,1,0,0,1,1
722225,03855,2013,07,31,82.0,24,75.9,24,1018.3,17,1017.2,24,10.0,24,3.8,24,8.9,14.0,86.0,78.1,0.0,0.0,0,1,0,0,1,1
222920,99999,2013,04,14,34.3,8,27.3,8,1016.8,8,1016.3,8,8.5,8,18.6,7,19.4,27.2,40.3,27.0,0.04,18.5,0,1,0,0,0,1
726980,24229,2013,06,19,60.2,24,48.6,24,1015.1,22,1011.3,24,10.0,24,5.6,24,13.0,14.0,71.1,54.0,0.0,0.0,0,1,0,0,0,1
722235,13838,2013,07,10,79.4,24,74.5,24,1019.3,20,1018.2,24,10.0,24,1.7,24,8.9,17.1,87.8,73.4,0.0,0.0,0,1,0,0,1,1
030260,99999,2013,09,09,53.2,24,48.3,24,1018.6,11,1016.7,11,15.5,24,4.6,24,11.1,999.9,60.8,44.4,0.0,0.0,0,1,0,0,0,1
747830,12849,2013,11,20,73.7,24,71.3,24,1014.6,23,1014.4,24,9.0,24,2.8,24,13.0,999.9,82.9,69.1,0.32,0.0,0,1,0,0,0,1
961630,99999,2013,03,20,79.6,8,75.3,8,1009.5,8,1008.8,8,5.0,8,2.7,8,4.1,999.9,84.4,74.3,0.08,0.0,0,1,0,0,0,1
479180,99999,2013,08,10,87.9,24,78.1,24,1010.7,24,1009.0,24,21.7,7,6.9,24,9.9,999.9,93.4,80.6,0.0,0.0,0,1,0,0,0,1
655050,99999,2013,09,03,79.8,8,73.6,8,1012.6,8,978.9,8,8.2,8,4.0,8,8.0,999.9,90.7,73.6,0.0,0.0,0,1,0,0,1,1
977000,99999,2013,02,18,80.8,8,76.6,8,1004.3,8,1002.7,8,5.0,8,3.0,8,4.1,999.9,87.1,74.7,0.08,0.0,0,1,0,0,0,1
725650,03017,2013,06,18,68.3,24,45.4,24,1012.5,23,835.1,24,9.8,24,10.5,24,26.0,28.0,84.9,51.1,0.0,0.0,0,1,0,0,1,1
723540,13919,2013,05,20,74.4,24,68.7,24,1004.6,20,959.1,24,9.7,24,13.2,24,31.1,35.0,83.7,66.2,1.08,0.0,1,1,0,1,1,1
616980,99999,2013,10,01,83.0,9,75.2,9,1012.0,6,1010.9,6,5.9,9,2.2,9,4.1,999.9,95.2,74.5,0.0,0.0,0,0,0,0,1,1
788660,99999,2013,04,26,80.1,24,68.9,24,1015.8,8,1015.2,8,13.7,24,6.6,24,9.9,999.9,86.0,76.3,0.0,0.0,0,0,0,0,0,1
237240,99999,2013,07,22,70.9,8,60.1,8,1009.2,8,1003.2,8,28.7,8,2.2,8,3.9,999.9,87.1,56.8,0.12,0.0,0,1,0,0,1,1
653380,99999,2013,04,30,81.8,4,75.8,4,1009.8,4,991.2,4,6.2,4,2.0,4,6.0,999.9,94.5,77.5,0.0,0.0,0,0,0,0,0,1
722030,12844,2013,06,12,79.7,24,74.8,24,1017.4,24,1016.8,24,10.0,24,4.1,24,11.1,999.9,84.9,75.0,0.0,0.0,0,1,0,0,1,1
722038,12897,2013,07,03,77.5,24,74.3,24,1018.0,23,1017.4,24,9.4,24,6.9,24,14.0,22.0,88.0,73.9,0.17,0.0,0,1,0,0,0,1
483070,99999,2013,05,25,84.3,8,73.8,8,1005.1,8,967.9,8,5.3,8,1.0,8,5.1,999.9,93.2,76.1,0.0,0.0,0,0,0,0,0,1
747880,12810,2013,08,07,82.6,23,77.6,23,1014.4,19,1013.6,23,9.6,23,5.4,23,20.0,28.0,93.9,75.7,0.21,0.0,0,1,0,0,1,1
655940,99999,2013,11,04,81.1,14,75.6,14,1011.6,8,1008.2,8,6.0,14,2.2,14,4.1,999.9,87.1,74.3,0.02,0.0,0,0,0,0,1,1
610800,99999,2013,07,16,83.4,8,71.1,8,1011.4,8,970.3,8,6.2,8,2.5,8,6.0,999.9,95.0,72.5,0.2,0.0,0,0,0,0,0,1
780160,13601,2013,07,10,81.1,24,70.9,24,1024.2,8,1023.8,8,7.6,24,2.7,24,8.0,999.9,86.4,76.1,0.0,0.0,0,0,0,0,0,1
106180,99999,2013,07,12,60.9,16,48.9,16,1021.2,16,977.1,16,11.5,16,4.0,16,5.8,999.9,70.5,47.8,0.0,0.0,0,0,0,0,0,1
722030,12844,2013,04,16,76.5,24,70.9,24,1018.0,23,1017.5,24,10.0,24,6.4,24,14.0,19.0,88.0,70.0,1.04,0.0,0,1,0,0,0,1
711230,25142,2013,06,17,57.3,24,51.4,24,1019.3,24,934.6,4,11.7,24,4.6,24,11.1,19.0,71.6,41.0,0.01,0.0,1,1,0,0,0,1
610990,99999,2013,07,24,81.1,8,74.1,8,1009.8,8,987.2,8,8.2,8,5.5,8,12.0,999.9,89.2,73.9,0.63,0.0,0,0,0,0,0,1
722103,12895,2013,09,05,83.0,24,75.0,24,1017.7,22,1016.9,24,9.8,24,4.1,24,15.9,25.1,89.1,73.0,0.0,0.0,0,1,0,0,1,1
649100,99999,2013,06,20,78.5,22,75.3,22,1012.6,8,1011.6,8,5.3,22,1.7,22,6.0,999.9,82.8,73.4,1.93,0.0,0,1,0,0,1,1
722108,12894,2013,06,06,75.1,24,72.9,24,1009.4,12,1008.8,24,8.9,24,12.3,24,24.1,34.0,81.0,71.1,0.01,0.0,0,1,0,0,0,1
788620,99999,2013,10,06,81.6,24,74.8,24,1013.4,8,1011.1,8,11.0,20,2.8,24,8.0,999.9,89.6,74.5,0.04,0.0,0,1,0,0,0,1
722030,12844,2013,07,28,81.0,24,72.2,24,1016.0,22,1015.2,24,9.7,24,3.7,24,12.0,19.0,90.0,75.9,0.14,0.0,0,1,0,0,1,1
977960,99999,2013,03,26,81.8,6,75.7,6,1008.2,6,1003.1,6,4.3,6,0.8,6,5.1,999.9,89.6,75.9,0.12,0.0,0,0,0,0,0,1
788580,99999,2013,01,21,79.2,16,71.3,16,1016.5,4,1010.9,4,10.3,16,9.7,16,13.0,999.9,84.4,71.8,0.0,0.0,0,0,0,0,0,1
655630,99999,2013,03,01,80.2,9,72.8,9,1009.3,8,985.6,8,5.7,9,5.8,9,20.0,999.9,95.9,69.8,0.35,0.0,0,0,0,0,1,1
722030,12844,2013,05,17,76.4,24,65.9,24,1017.7,23,1017.2,24,10.0,24,7.7,24,15.0,22.0,82.0,69.1,0.0,0.0,0,0,0,0,0,1
434210,99999,2013,08,27,84.2,8,72.7,8,1007.0,8,996.7,8,12.4,8,1.1,8,1.9,999.9,99.7,77.4,0.0,0.0,0,0,0,0,0,1
977960,99999,2013,06,13,82.1,7,76.2,7,1007.2,7,1002.1,7,4.1,7,1.4,7,5.1,999.9,90.7,74.1,0.08,0.0,0,1,0,0,0,1
322870,99999,2013,06,05,45.5,8,40.6,8,1017.1,8,1016.3,8,13.4,8,10.2,8,13.6,19.4,59.4,37.2,0.0,0.0,0,0,0,0,0,1
064760,99999,2013,11,12,37.4,24,34.3,24,1027.4,23,959.6,23,8.0,24,6.0,24,9.7,999.9,41.2,34.3,0.04,0.0,1,1,0,0,0,1
322870,99999,2013,06,11,44.8,7,43.8,7,1015.4,7,1014.4,7,2.7,7,10.8,7,15.5,21.4,48.9,41.9,0.0,0.0,0,1,0,0,0,1
483340,99999,2013,06,07,82.1,8,74.6,8,1005.6,8,970.0,8,5.4,8,0.0,8,999.9,999.9,93.2,76.1,0.01,0.0,0,1,0,0,0,1
723925,23190,2013,02,07,50.1,24,43.0,24,1018.7,21,1018.1,24,6.9,24,1.7,24,8.0,999.9,63.0,39.0,0.01,0.0,0,0,0,0,0,1
655990,99999,2013,03,13,81.3,9,77.1,9,1008.2,8,1000.8,7,6.3,9,999.9,0,999.9,999.9,91.8,76.8,0.0,0.0,0,0,0,0,1,1
479270,99999,2013,10,09,80.0,24,75.5,24,1012.4,23,1007.7,23,10.1,8,3.6,24,6.0,999.9,84.2,77.0,0.2,0.0,0,1,0,0,0,1
722116,12873,2013,07,13,78.0,24,73.1,24,1013.8,17,1013.6,24,9.4,24,3.3,24,12.0,18.1,84.9,73.4,0.15,0.0,0,1,0,0,1,1
653060,99999,2013,08,04,80.6,4,72.7,4,1012.1,4,979.3,4,6.2,4,2.0,4,4.1,999.9,89.6,74.7,0.0,0.0,0,0,0,0,0,1
961470,99999,2013,06,05,82.5,4,76.5,4,1009.8,4,1009.2,4,4.3,4,3.7,4,8.0,999.9,86.0,75.6,0.0,0.0,0,0,0,0,0,1
718780,99999,2013,06,25,59.5,24,55.2,24,1003.5,24,899.9,4,14.1,24,3.6,24,7.0,21.0,71.2,43.9,0.21,0.0,0,1,0,0,1,1
725045,14758,2013,10,19,55.3,24,43.3,24,1013.6,24,1013.2,24,10.0,24,2.9,24,8.0,999.9,68.0,39.9,0.0,0.0,0,0,0,0,0,1
651250,99999,2013,08,01,77.3,4,72.4,4,1014.6,4,1074.2,4,4.5,4,999.9,0,999.9,999.9,80.2,72.7,0.39,0.0,0,0,0,0,1,1
012900,99999,2013,01,04,35.0,24,33.4,24,1012.3,8,1012.0,8,5.6,16,3.3,24,9.7,999.9,41.4,30.2,0.0,0.0,1,1,0,0,0,1
277300,99999,2013,09,20,52.4,8,49.6,8,1007.9,8,989.2,8,6.8,8,3.9,8,5.8,999.9,55.4,47.8,0.08,0.0,0,1,0,0,0,1
962530,99999,2013,10,31,79.4,8,73.6,8,1009.9,8,1007.8,8,5.0,8,3.0,8,8.0,999.9,89.4,73.6,0.0,0.0,0,1,0,0,1,1
780160,13601,2013,06,26,79.7,24,68.7,24,1021.9,4,1021.5,4,7.3,24,8.3,24,12.0,999.9,82.9,75.2,0.0,0.0,0,0,0,0,0,1
718780,99999,2013,08,05,61.5,24,54.8,24,1016.2,24,911.7,4,15.0,24,4.4,24,12.0,22.0,73.8,44.2,0.02,0.0,0,1,0,0,1,1
722670,23042,2013,08,01,80.0,24,64.7,24,1015.4,20,907.3,24,9.8,24,8.8,24,22.9,32.1,96.1,70.0,0.0,0.0,0,1,0,0,1,1
804280,99999,2013,06,25,79.2,20,73.0,20,1011.7,4,993.2,4,6.9,20,2.3,20,5.8,999.9,88.2,72.5,1.1,0.0,0,1,0,0,1,1
788580,99999,2013,12,26,80.7,18,74.3,18,1017.2,6,1011.6,6,9.7,18,10.0,18,15.0,999.9,85.3,74.3,0.0,0.0,0,0,0,0,0,1
722670,23042,2013,08,15,74.3,24,64.7,24,1015.1,22,906.2,24,10.0,24,5.0,24,26.0,38.1,88.0,62.6,0.53,0.0,0,1,0,0,1,1
783100,99999,2013,05,22,83.1,7,74.2,7,1013.0,7,1012.0,7,7.9,7,6.1,7,9.7,999.9,89.6,75.6,0.0,0.0,0,0,0,0,0,1
788580,99999,2013,10,03,85.1,13,75.8,13,1014.1,4,1008.5,4,9.8,13,8.2,13,12.0,999.9,91.8,77.7,0.0,0.0,0,1,0,0,0,1
747570,93874,2013,06,19,83.0,24,70.8,24,1014.9,23,1014.0,24,10.0,24,4.1,24,9.9,999.9,90.0,73.9,0.0,0.0,0,0,0,0,0,1
783670,11706,2013,11,11,79.5,24,72.8,24,1014.6,21,1012.9,24,6.0,24,7.3,24,15.9,19.0,89.1,72.0,0.03,0.0,0,1,0,0,0,1
649100,99999,2013,06,26,78.8,21,76.0,21,1012.7,8,1011.8,8,4.9,21,3.0,21,8.0,999.9,83.3,76.3,0.0,0.0,0,1,0,0,1,1
655020,99999,2013,07,14,85.8,8,70.6,8,1009.1,8,972.2,8,7.8,8,8.0,8,12.0,999.9,98.6,78.1,0.04,0.0,0,0,0,0,0,1
644580,99999,2013,09,26,78.9,13,73.1,13,1010.9,7,972.1,7,6.2,12,2.7,12,6.0,999.9,86.9,68.4,0.0,0.0,0,1,0,0,1,1
960750,99999,2013,03,23,84.2,7,76.2,7,1008.8,7,1008.2,7,4.5,7,1.9,7,6.0,999.9,93.2,75.2,0.0,0.0,0,0,0,0,0,1
722015,12850,2013,04,20,81.8,24,74.7,24,1015.9,23,1015.2,24,9.8,24,7.0,24,12.0,999.9,88.0,78.1,0.0,0.0,0,0,0,0,0,1
